set_label,set_number,set_stage,set_mutator,patch,trait_api_name,trait_name,breakpoints,desc_resolved,desc_raw,effects_json
Set 15,15,base,TFTSet15,16.4,TFT15_MechanicTrait_DentingBlows,Denting Blows,1,"Vi's spell now shields for @ShieldDuration@ seconds instead of healing, but is increased by @ShieldBoost*100@%. When converted, strike quickly strike @FlurryCount@ times, each hit reducing the targets resists by @ResistShred@.","Vi's spell now shields for @ShieldDuration@ seconds instead of healing, but is increased by @ShieldBoost*100@%. When converted, strike quickly strike @FlurryCount@ times, each hit reducing the targets resists by @ResistShred@.","[{""maxUnits"": 25000, ""minUnits"": 1, ""style"": 1, ""variables"": {""FlurryCount"": 4.0, ""ResistShred"": 5, ""ShieldBoost"": 0.30000001192092896, ""ShieldDuration"": 4.0}}]"
Set 15,15,base,TFTSet15,16.4,TFT15_MechanicTrait_Desperado,Desperado,1,"After every @NumAttacks@th attack, fire five projectiles at the closest enemies that deal @PercentBADDamage@% of Basic Attack Damage as physical damage.","After every @NumAttacks@th attack, fire five projectiles at the closest enemies that deal @PercentBADDamage@% of Basic Attack Damage as physical damage.","[{""maxUnits"": 25000, ""minUnits"": 1, ""style"": 1, ""variables"": {""NumAttacks"": 8.0, ""PercentBADDamage"": 100.0}}]"
Set 15,15,base,TFTSet15,16.4,TFT15_MechanicTrait_DoomBarrage,Doom Barrage,1,Arrows cost @ManaReduction@ less Mana during Varus's Ability.,Arrows cost @ManaReduction@ less Mana during Varus's Ability.,"[{""maxUnits"": 25000, ""minUnits"": 1, ""style"": 1, ""variables"": {""ManaReduction"": 2}}]"
Set 15,15,base,TFTSet15,16.4,TFT15_MechanicTrait_Doomsayer,Doomsayer,1,"After @TFTTrait.TFT15_MechanicTrait_Doomsayer.1:Countdown@ seconds, if still alive, deal @TFTTrait.TFT15_MechanicTrait_Doomsayer.1:PercentOfDamageTaken*100@% of damage taken this combat as magic damage to all enemies.","After @TFTTrait.TFT15_MechanicTrait_Doomsayer.1:Countdown@ seconds, if still alive, deal <magicDamage>@TFTTrait.TFT15_MechanicTrait_Doomsayer.1:PercentOfDamageTaken*100@%</magicDamage> of damage taken this combat as magic damage to all enemies.","[{""maxUnits"": 25000, ""minUnits"": 1, ""style"": 1, ""variables"": {""Countdown"": 15.0, ""PercentOfDamageTaken"": 0.4000000059604645}}]"
Set 15,15,base,TFTSet15,16.4,TFT15_MechanicTrait_DoubleDown,Double Down,1,"Gain @DamageAmp*100@% Damage Amp. When this unit casts, your other Powered Up unit gains @ManaPercent*100@% of the Mana spent.","Gain @DamageAmp*100@% Damage Amp. When this unit casts, your other Powered Up unit gains @ManaPercent*100@% of the Mana spent.","[{""maxUnits"": 25000, ""minUnits"": 1, ""style"": 1, ""variables"": {""DamageAmp"": 0.18000000715255737, ""ManaPercent"": 0.20000000298023224}}]"
Set 15,15,base,TFTSet15,16.4,TFT15_MechanicTrait_Doublestrike,Doublestrike,1,Attacks have a @TFTTrait.TFT15_MechanicTrait_Doublestrike.1:ProcChance@% chance to trigger an additional attack.,Attacks have a @TFTTrait.TFT15_MechanicTrait_Doublestrike.1:ProcChance@% chance to trigger an additional attack.,"[{""maxUnits"": 25000, ""minUnits"": 1, ""style"": 1, ""variables"": {""ProcChance"": 30.0}}]"
Set 15,15,base,TFTSet15,16.4,TFT15_MechanicTrait_DreadNote,Dread Note,1|2,"(@TFTTrait.TFT15_MechanicTrait_DreadNote.1:MinUnits@) If alive at @TFTTrait.TFT15_MechanicTrait_DreadNote.1:FirstDeath@ and @TFTTrait.TFT15_MechanicTrait_DreadNote.1:SecondDeath@ seconds, kill the enemy with the most Health(@TFTTrait.TFT15_MechanicTrait_DreadNote.2:MinUnits@) At @TFTTrait.TFT15_MechanicTrait_DreadNote.2:FirstDeath@ and @TFTTrait.TFT15_MechanicTrait_DreadNote.2:SecondDeath@ seconds instead.","<row>(@TFTTrait.TFT15_MechanicTrait_DreadNote.1:MinUnits@) If alive at @TFTTrait.TFT15_MechanicTrait_DreadNote.1:FirstDeath@ and @TFTTrait.TFT15_MechanicTrait_DreadNote.1:SecondDeath@ seconds, kill the enemy with the most Health</row><br><row>(@TFTTrait.TFT15_MechanicTrait_DreadNote.2:MinUnits@) At @TFTTrait.TFT15_MechanicTrait_DreadNote.2:FirstDeath@ and @TFTTrait.TFT15_MechanicTrait_DreadNote.2:SecondDeath@ seconds instead.</row>","[{""maxUnits"": 1, ""minUnits"": 1, ""style"": 1, ""variables"": {""FirstDeath"": 18.0, ""SecondDeath"": 30.0}}, {""maxUnits"": 25000, ""minUnits"": 2, ""style"": 1, ""variables"": {""FirstDeath"": 15.0, ""SecondDeath"": 25.0}}]"
Set 15,15,base,TFTSet15,16.4,TFT15_MechanicTrait_DriftDuo,Drift Duo,1,"Senna and Lucian both gain @ManaRegen@ mana regen. If both are 3-star, gain +1 Mighty Mech.","Senna and Lucian both gain @ManaRegen@ mana regen. If both are 3-star, gain +1 Mighty Mech.","[{""maxUnits"": 25000, ""minUnits"": 1, ""style"": 1, ""variables"": {""ManaRegen"": 3.0}}]"
Set 15,15,base,TFTSet15,16.4,TFT15_Duelist,Duelist,2|4|6,"Duelists gain Attack Speed on each attack, stacking up to @MaxStacks@ times.(@MinUnits@) @AttackSpeedPercent*100@% (scaleAS)(@MinUnits@) @AttackSpeedPercent*100@% (scaleAS)(@MinUnits@) @AttackSpeedPercent*100@% (scaleAS); Duelists gain @DamageReduction@% (scaleDR)","Duelists gain Attack&nbsp;Speed on each attack, stacking up to @MaxStacks@&nbsp;times.<br><br><row>(@MinUnits@) @AttackSpeedPercent*100@%&nbsp;%i:scaleAS%</row><br><row>(@MinUnits@) @AttackSpeedPercent*100@%&nbsp;%i:scaleAS%</row><br><row>(@MinUnits@) @AttackSpeedPercent*100@%&nbsp;%i:scaleAS%; Duelists gain @DamageReduction@%&nbsp;%i:scaleDR%</row>","[{""maxUnits"": 3, ""minUnits"": 2, ""style"": 1, ""variables"": {""AttackSpeedPercent"": 0.03999999910593033, ""DamageReduction"": null, ""MaxStacks"": 12.0}}, {""maxUnits"": 5, ""minUnits"": 4, ""style"": 3, ""variables"": {""AttackSpeedPercent"": 0.07000000029802322, ""DamageReduction"": null, ""MaxStacks"": 12.0}}, {""maxUnits"": 25000, ""minUnits"": 6, ""style"": 5, ""variables"": {""AttackSpeedPercent"": 0.10000000149011612, ""DamageReduction"": 12.0, ""MaxStacks"": 12.0}}]"
Set 15,15,base,TFTSet15,16.4,TFT15_Edgelord,Edgelord,2|4|6,"Edgelords gain Omnivamp and Attack Damage. While attacking enemies under @HealthThreshold*100@% Health, they gain @BonusAS*100@% Attack Speed.
(2) 10% (scaleSV), 15% (scaleAD)
(4) 12% (scaleSV), 30% (scaleAD)
(6) 15% (scaleSV), 60% (scaleAD)","Edgelords gain Omnivamp and Attack Damage. While attacking enemies under @HealthThreshold*100@% Health, they gain @BonusAS*100@% Attack Speed.<br><br><expandRow>(@MinUnits@) @Omnivamp*100@% %i:scaleSV%, @AD*100@% %i:scaleAD%</expandRow>","[{""maxUnits"": 3, ""minUnits"": 2, ""style"": 1, ""variables"": {""AD"": 0.15000000596046448, ""BonusAS"": 0.4000000059604645, ""HealthThreshold"": 0.5, ""Omnivamp"": 0.10000000149011612}}, {""maxUnits"": 5, ""minUnits"": 4, ""style"": 3, ""variables"": {""AD"": 0.30000001192092896, ""BonusAS"": 0.4000000059604645, ""HealthThreshold"": 0.5, ""Omnivamp"": 0.11999999731779099}}, {""maxUnits"": 25000, ""minUnits"": 6, ""style"": 5, ""variables"": {""AD"": 0.6000000238418579, ""BonusAS"": 0.4000000059604645, ""HealthThreshold"": 0.5, ""Omnivamp"": 0.15000000596046448}}]"
Set 15,15,base,TFTSet15,16.4,TFT15_MechanicTrait_Efficient,Efficient,1,Abilities cost @Reduction@ less Mana to cast.,Abilities cost @Reduction@ less Mana to cast.,"[{""maxUnits"": 25000, ""minUnits"": 1, ""style"": 1, ""variables"": {""Reduction"": 15}}]"
Set 15,15,base,TFTSet15,16.4,TFT15_MechanicTrait_EssenceShare,Essence Share,1,"On cast, the @NumAllies@ nearest allies gain @TFTTrait.TFT15_MechanicTrait_EssenceShare.1:ManaPct*100@% of Mana spent.","On cast, the @NumAllies@ nearest allies gain @TFTTrait.TFT15_MechanicTrait_EssenceShare.1:ManaPct*100@% of Mana spent.","[{""maxUnits"": 25000, ""minUnits"": 1, ""style"": 1, ""variables"": {""ManaPct"": 0.3499999940395355, ""NumAllies"": 2.0}}]"
Set 15,15,base,TFTSet15,16.4,TFT15_Destroyer,Executioner,2|3|4|5,"Executioners gain Critical Strike Chance and Critical Strike Damage. Their Ability can critically strike.
(2) 25% (scaleCrit); 10% (scaleCritMult)
(3) 35% (scaleCrit); 12% (scaleCritMult)
(4) 50% (scaleCrit); 18% (scaleCritMult)
(5) 55% (scaleCrit); 28% (scaleCritMult)",Executioners gain Critical Strike Chance and Critical Strike Damage. Their Ability can critically strike.<br><br><expandRow>(@MinUnits@) @CritChanceAmpPercent@% %i:scaleCrit%; @CritAmpPercent@% %i:scaleCritMult%</expandRow>,"[{""maxUnits"": 2, ""minUnits"": 2, ""style"": 1, ""variables"": {""CritAmpPercent"": 10.0, ""CritChanceAmpPercent"": 25.0}}, {""maxUnits"": 3, ""minUnits"": 3, ""style"": 3, ""variables"": {""CritAmpPercent"": 12.0, ""CritChanceAmpPercent"": 35.0}}, {""maxUnits"": 4, ""minUnits"": 4, ""style"": 3, ""variables"": {""CritAmpPercent"": 18.0, ""CritChanceAmpPercent"": 50.0}}, {""maxUnits"": 25000, ""minUnits"": 5, ""style"": 5, ""variables"": {""CritAmpPercent"": 28.0, ""CritChanceAmpPercent"": 55.0}}]"
Set 15,15,base,TFTSet15,16.4,TFT15_MechanicTrait_FairyTail,Fairy Tail,1,On cast spawn 2 fairies that each deal @TFTTrait.TFT15_MechanicTrait_FairyTail.1:APDamage1@-@TFTTrait.TFT15_MechanicTrait_FairyTail.1:APDamage4@ (based on Stage) magic damage to the target over the next @TFTTrait.TFT15_MechanicTrait_FairyTail.1:Duration@ seconds.,On cast spawn 2 fairies that each deal <magicDamage>@TFTTrait.TFT15_MechanicTrait_FairyTail.1:APDamage1@-@TFTTrait.TFT15_MechanicTrait_FairyTail.1:APDamage4@</magicDamage> (based on Stage) magic damage to the target over the next @TFTTrait.TFT15_MechanicTrait_FairyTail.1:Duration@ seconds. ,"[{""maxUnits"": 25000, ""minUnits"": 1, ""style"": 1, ""variables"": {""APDamage1"": 75.0, ""APDamage2"": 120.0, ""APDamage3"": 170.0, ""APDamage4"": 260.0, ""Duration"": 8.0}}]"
Set 15,15,base,TFTSet15,16.4,TFT15_MechanicTrait_Lovers,Fan Service,1|2,"Xayah and Rakan gain bonus stats based on each other's star level.(@MinUnits@) @AD@% (scaleAD)(scaleAS) | @Health@ (scaleHealth), @Resists@ (scaleArmor)(scaleMR)(@MinUnits@) @AD@% (scaleAD)(scaleAS) | @Health@ (scaleHealth), @Resists@ (scaleArmor)(scaleMR)","Xayah and Rakan gain bonus stats based on each other's star level.<br><row>(@MinUnits@) @AD@% %i:scaleAD%%i:scaleAS% | @Health@ %i:scaleHealth%, @Resists@ %i:scaleArmor%%i:scaleMR%</row><br><row>(@MinUnits@) @AD@% %i:scaleAD%%i:scaleAS% | @Health@ %i:scaleHealth%, @Resists@ %i:scaleArmor%%i:scaleMR%</row>","[{""maxUnits"": 1, ""minUnits"": 1, ""style"": 1, ""variables"": {""AD"": 8.0, ""AS"": 8.0, ""Health"": 150.0, ""Resists"": 5.0}}, {""maxUnits"": 25000, ""minUnits"": 2, ""style"": 1, ""variables"": {""AD"": 15.0, ""AS"": 15.0, ""Health"": 275.0, ""Resists"": 10.0}}]"
Set 15,15,base,TFTSet15,16.4,TFT15_MechanicTrait_FighterSpirit,Fighter Spirit,1,"(@MinUnits@) Gain @TFTTrait.TFT15_MechanicTrait_FighterSpirit.1:Health@ Health, @TFTTrait.TFT15_MechanicTrait_FighterSpirit.1:ADAP@% Attack Damage, and @TFTTrait.TFT15_MechanicTrait_FighterSpirit.1:ADAP@% Ability Power for each Fighter or Assassin fielded. (@MinUnits@) Increased to @TFTTrait.TFT15_MechanicTrait_FighterSpirit.1:Health@ (scaleHealth), @TFTTrait.TFT15_MechanicTrait_FighterSpirit.1:ADAP@% (scaleAD), and @TFTTrait.TFT15_MechanicTrait_FighterSpirit.1:ADAP@% (scaleAP).","<row>(@MinUnits@) Gain @TFTTrait.TFT15_MechanicTrait_FighterSpirit.1:Health@ Health, @TFTTrait.TFT15_MechanicTrait_FighterSpirit.1:ADAP@% Attack Damage, and @TFTTrait.TFT15_MechanicTrait_FighterSpirit.1:ADAP@% Ability Power for each Fighter or Assassin fielded. </row><br><row>(@MinUnits@) Increased to @TFTTrait.TFT15_MechanicTrait_FighterSpirit.1:Health@ %i:scaleHealth%, @TFTTrait.TFT15_MechanicTrait_FighterSpirit.1:ADAP@% %i:scaleAD%, and @TFTTrait.TFT15_MechanicTrait_FighterSpirit.1:ADAP@% %i:scaleAP%.</row>","[{""maxUnits"": 25000, ""minUnits"": 1, ""style"": 1, ""variables"": {""ADAP"": 5.0, ""Health"": 75.0}}]"
Set 15,15,base,TFTSet15,16.4,TFT15_MechanicTrait_FinalAscent,Final Ascent,1,Ascend an additional time at levels @Level1@ and @Level2@.Level @Level1@: Gain @APPerAttack@% Ability Power every @NumAttacks@ attacks.Level @Level2@: Launch 2 additional waves that deal @ReducedWaveDamage*100@% damage.,Ascend an additional time at levels @Level1@ and @Level2@.<br><br>Level @Level1@: Gain @APPerAttack@% Ability Power every @NumAttacks@ attacks.<br>Level @Level2@: Launch 2 additional waves that deal @ReducedWaveDamage*100@% damage.,"[{""maxUnits"": 25000, ""minUnits"": 1, ""style"": 1, ""variables"": {""APPerAttack"": 6.0, ""Level1"": 7, ""Level2"": 10, ""NumAttacks"": 3, ""ReducedWaveDamage"": 0.6000000238418579}}]"
Set 15,15,base,TFTSet15,16.4,TFT15_MechanicTrait_FinalBoss,Final Boss,1,"Gain @Omnivamp*100@% Omnivamp. Whenever an ally dies, gain @DamageAmp*100@% stacking Damage Amp.","Gain @Omnivamp*100@% Omnivamp. Whenever an ally dies, gain @DamageAmp*100@% stacking Damage Amp.","[{""maxUnits"": 25000, ""minUnits"": 1, ""style"": 1, ""variables"": {""DamageAmp"": 0.04500000178813934, ""Omnivamp"": 0.10000000149011612}}]"
Set 15,15,base,TFTSet15,16.4,TFT15_MechanicTrait_FinalForm,Final Form,1,"After round @AppropriateStage@-@AppropriateRound@ if this champion is 3-star, become 4-star at combat start.","After round @AppropriateStage@-@AppropriateRound@ if this champion is 3-star, become 4-star at combat start.","[{""maxUnits"": 1, ""minUnits"": 1, ""style"": 1, ""variables"": {""AppropriateRound"": 2, ""AppropriateRoundEventPM"": 6, ""AppropriateRoundPVE"": 7, ""AppropriateStage"": 5, ""AppropriateStageEventPM"": 3, ""AppropriateStagePVE"": 2}}]"
Set 15,15,base,TFTSet15,16.4,TFT15_MechanicTrait_Finalist,Finalist,1,"Gain @TFTTrait.TFT15_MechanicTrait_Finalist.1:InitialDA*100@% Damage Amp and @TFTTrait.TFT15_MechanicTrait_Finalist.1:InitialDR*100@% Damage Reduction, increased by @TFTTrait.TFT15_MechanicTrait_Finalist.1:IncreasedDA*100@% (scaleDA) and @TFTTrait.TFT15_MechanicTrait_Finalist.1:IncreasedDR*100@% (scaleDR) for each eliminated player.","Gain @TFTTrait.TFT15_MechanicTrait_Finalist.1:InitialDA*100@% Damage Amp and @TFTTrait.TFT15_MechanicTrait_Finalist.1:InitialDR*100@% Damage Reduction, increased by @TFTTrait.TFT15_MechanicTrait_Finalist.1:IncreasedDA*100@% %i:scaleDA% and @TFTTrait.TFT15_MechanicTrait_Finalist.1:IncreasedDR*100@% %i:scaleDR% for each eliminated player.","[{""maxUnits"": 25000, ""minUnits"": 1, ""style"": 1, ""variables"": {""IncreasedDA"": 0.029999999329447746, ""IncreasedDR"": 0.029999999329447746, ""InitialDA"": 0.15000000596046448, ""InitialDR"": 0.07999999821186066}}]"
Set 15,15,base,TFTSet15,16.4,TFT15_MechanicTrait_FrostTouch,Frost Touch,1,Attacks have a @PercentageChanceToTrigger@% chance to Stun the target for @StunDuration@ second.,Attacks have a @PercentageChanceToTrigger@% chance to <TFTKeyword>Stun</TFTKeyword> the target for @StunDuration@ second.,"[{""maxUnits"": 25000, ""minUnits"": 1, ""style"": 1, ""variables"": {""DamagePerStage"": 55, ""PercentageChanceToTrigger"": 15, ""StunDuration"": 1.0}}]"
Set 15,15,base,TFTSet15,16.4,TFT15_MechanicTrait_FuryBreak,Fury Break,1,"Gain @AS*100@% Attack Speed. When your other Powered Up unit dies, gain a burst of @ASBurst*100@% Attack Speed that decays over @Duration@ seconds. If you die first, give them the burst instead.","Gain @AS*100@% Attack Speed. When your other Powered Up unit dies, gain a burst of @ASBurst*100@% Attack Speed that decays over @Duration@ seconds. If you die first, give them the burst instead.","[{""maxUnits"": 25000, ""minUnits"": 1, ""style"": 1, ""variables"": {""AS"": 0.30000001192092896, ""ASBurst"": 3.0, ""Duration"": 4.0}}]"
Set 15,15,base,TFTSet15,16.4,TFT15_MechanicTrait_FusionDance,Fusion Dance,1,"At combat start, fuse with the nearest ally, gaining @TFTTrait.TFT15_MechanicTrait_FusionDance.1:StatShare*100@% of their Health, Attack Damage, and Ability Power.","At combat start, fuse with the nearest ally, gaining @TFTTrait.TFT15_MechanicTrait_FusionDance.1:StatShare*100@% of their Health, Attack Damage, and Ability Power. ","[{""maxUnits"": 25000, ""minUnits"": 1, ""style"": 1, ""variables"": {""StatShare"": 0.44999998807907104}}]"
Set 15,15,base,TFTSet15,16.4,TFT15_MechanicTrait_GatherForce,Gather Force,1,"On cast, gain stacking Attack Damage equal to @ADPctFromMana@% of Mana spent.","On cast, gain stacking Attack Damage equal to @ADPctFromMana@% of Mana spent.","[{""maxUnits"": 25000, ""minUnits"": 1, ""style"": 1, ""variables"": {""ADPctFromMana"": 40.0}}]"
Set 15,15,base,TFTSet15,16.4,TFT15_MechanicTrait_CRMechCashout,Gem Core,1,"The Mighty Mech converts @Absorption*100@% of damage taken into Attack Damage and Ability Power, and gains @Resists@ Armor and Magic Resist.Crystal Rose champions are treated as Mighty Mechs for the Mech's abilities.","The Mighty Mech converts @Absorption*100@% of damage taken into Attack Damage and Ability Power, and gains @Resists@ Armor and Magic Resist.<br><br>Crystal Rose champions are treated as Mighty Mechs for the Mech's abilities.","[{""maxUnits"": 25000, ""minUnits"": 1, ""style"": 1, ""variables"": {""Absorption"": 0.07999999821186066, ""Resists"": 100}}]"
Set 15,15,base,TFTSet15,16.4,TFT15_MechanicTrait_GoldenEdge,Golden Edge,1,Attacking @NumAttacksPerProc@ times grants @TFTUnitProperty.trait:TFT15_MechanicTrait_GoldenEdge_Gold@ gold. This gold value increases by 1 each time it activates. (Attacks: @TFTUnitProperty.trait:TFT15_MechanicTrait_GoldenEdge_NumAttacks@ / @NumAttacksPerProc@),Attacking @NumAttacksPerProc@ times grants @TFTUnitProperty.trait:TFT15_MechanicTrait_GoldenEdge_Gold@ gold. This gold value increases by 1 each time it activates. (Attacks: @TFTUnitProperty.trait:TFT15_MechanicTrait_GoldenEdge_NumAttacks@ / @NumAttacksPerProc@),"[{""maxUnits"": 25000, ""minUnits"": 1, ""style"": 1, ""variables"": {""NumAttacksPerProc"": 72.0}}]"
Set 15,15,base,TFTSet15,16.4,TFT15_MechanicTrait_GoldenGloves,Golden Gloves,1,"Whenever you gain interest, permanently gain @AD*100@% Attack Damage per gold collected. (Current Bonus: @TFTUnitProperty.trait:TFT15_SetMechanic_GoldenGlovesStacks*100@% (scaleAD))","Whenever you gain interest, permanently gain @AD*100@% Attack Damage per gold collected. (Current Bonus: @TFTUnitProperty.trait:TFT15_SetMechanic_GoldenGlovesStacks*100@%&nbsp;%i:scaleAD%)","[{""maxUnits"": 25000, ""minUnits"": 1, ""style"": 1, ""variables"": {""AD"": 0.019999999552965164}}]"
Set 15,15,base,TFTSet15,16.4,TFT15_MechanicTrait_MaxCap,Hat Trick,1,"Gain @BaseADAP@% Attack Damage and Ability Power. Each takedown, don a hat that grants @ADAPPerHat@% of each. On death, lose @PercentHatLoss*100@% of your hats. (Current Hats: @TFTUnitProperty.trait:TFT15_SetMechanic_MaxCap_Hats@)","Gain @BaseADAP@% Attack Damage and Ability Power. Each takedown, don a hat that grants @ADAPPerHat@% of each. On death, lose @PercentHatLoss*100@% of your hats. (Current Hats: @TFTUnitProperty.trait:TFT15_SetMechanic_MaxCap_Hats@)","[{""maxUnits"": 25000, ""minUnits"": 1, ""style"": 1, ""variables"": {""ADAPPerHat"": 1.0, ""BaseADAP"": 16.0, ""PercentHatLoss"": 0.5}}]"
Set 15,15,base,TFTSet15,16.4,TFT15_MechanicTrait_HeartOfGold,Heart of Gold,1,"If this champion survives a player combat, gain @NumGold@ gold.","If this champion survives a player combat, gain @NumGold@ gold.","[{""maxUnits"": 25000, ""minUnits"": 1, ""style"": 1, ""variables"": {""NumGold"": 2.0}}]"
Set 15,15,base,TFTSet15,16.4,TFT15_Heavyweight,Heavyweight,2|4|6,"Your team gains @TeamBonusHealth@ Health. Heavyweights gain additional bonus Health, and Attack Damage equal to a percentage of their Health.
(2) 20% (scaleHealth) | 0.2% (scaleHealth) to (scaleAD)
(4) 40% (scaleHealth) | 0.4% (scaleHealth) to (scaleAD)
(6) 65% (scaleHealth) | 0.6% (scaleHealth) to (scaleAD)","Your team gains @TeamBonusHealth@ Health. <br><br>Heavyweights gain additional bonus Health, and Attack Damage equal to a percentage of their Health.<br><br><expandRow>(@MinUnits@) @BonusPercentHealth*100@% %i:scaleHealth% | @HealthPercentToAD@% %i:scaleHealth% to %i:scaleAD%</expandRow>","[{""maxUnits"": 3, ""minUnits"": 2, ""style"": 1, ""variables"": {""BonusPercentHealth"": 0.20000000298023224, ""HealthPercentToAD"": 0.20000000298023224, ""TeamBonusHealth"": 100.0}}, {""maxUnits"": 5, ""minUnits"": 4, ""style"": 3, ""variables"": {""BonusPercentHealth"": 0.4000000059604645, ""HealthPercentToAD"": 0.4000000059604645, ""TeamBonusHealth"": 100.0}}, {""maxUnits"": 25000, ""minUnits"": 6, ""style"": 5, ""variables"": {""BonusPercentHealth"": 0.6499999761581421, ""HealthPercentToAD"": 0.6000000238418579, ""TeamBonusHealth"": 100.0}}]"
