set_label,set_number,set_stage,set_mutator,patch,champion_api_name,champion_name,cost,hp,damage,attack_speed,range,armor,magic_resist,mana,initial_mana,crit_chance,crit_multiplier
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Ambessa,Ambessa,4,1100,70,0.8,1,50,50,70,30,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Corki,Corki,4,850,70,0.75,4,30,30,60,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_DrMundo,Dr. Mundo,4,1100,60,0.65,1,66,66,100,30,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Ekko,Ekko,4,1100,50,0.85,1,60,60,50,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Elise,Elise,4,750,50,0.5,1,0,,10,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Garen,Garen,4,1000,65,0.6,1,60,60,125,60,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Heimerdinger,Heimerdinger,4,800,40,0.75,4,30,30,40,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Illaoi,Illaoi,4,1100,70,0.65,1,60,60,125,65,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Silco,Silco,4,800,40,0.75,4,30,30,80,30,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Twitch,Twitch,4,800,71,0.75,6,30,30,40,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Vi,Vi,4,1100,75,0.85,1,50,50,100,40,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Zoe,Zoe,4,800,40,0.75,4,30,30,80,20,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Caitlyn,Caitlyn,5,900,80,0.55,13,40,40,50,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Jayce,Jayce,5,900,50,0.5,1,0,,10,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Jinx,Jinx,5,900,60,0.8,4,40,40,50,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_LeBlanc,LeBlanc,5,900,50,0.85,4,40,40,90,45,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Malzahar,Malzahar,5,950,45,0.8,4,40,40,90,30,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Mordekaiser,Mordekaiser,5,1200,75,0.55,1,70,70,100,25,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Rumble,Rumble,5,1200,60,0.8,1,65,65,120,40,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Lieutenant,Sevika,5,1277,80,0.9,1,60,60,50,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_MissMage,Mel,6,1800,80,0.8,3,60,60,40,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Viktor,Viktor,6,1600,100,0.55,4,40,40,100,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Warwick,Warwick,6,2100,110,0.9,1,70,70,100,60,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT_ArmoryKeyOrnn,Artifact Item Anvil,8,10,70,1,0,10,10,100,0,,0
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT_ArmoryKeyCompleted,Completed Item Anvil,8,10,70,1,0,10,10,100,0,,0
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT_ArmoryKeyComponent,Component Anvil,8,10,70,1,0,10,10,100,0,,0
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT_ArmoryKeySupport,Support item anvil,8,10,70,1,0,10,10,100,0,,0
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT5_EmblemArmoryKey,Tome of Traits,8,10,,1,0,10,10,100,0,,0
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_HoverboardProp,ApheliosTurret,11,,,0.8,1,,20,100,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Blue_Monkey,Blue_Monkey,11,,,0.8,1,,20,100,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_EliseSpider,EliseSpider,11,,,0.8,1,,20,100,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_JayceSummon,Hextech Forge,11,,50,0.5,10,0,,0,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT6_MercenaryChest,Mercenary Chest,11,1,0,,0,0,,12,0,0.25,1.3
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Silco_Monstrosity,SRU_Horde_Mini,11,,,0.8,1,50,50,100,0,,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Sion,Sion,11,750,50,0.7,1,0,,120,120,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_SwainDemonForm,SwainDemonForm,11,,,0.8,1,,20,100,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Alistar,Alistar,1,650,50,0.55,1,40,40,80,40,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_DrMundo,Dr. Mundo,1,650,50,0.6,1,35,35,75,25,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT_ElderDragon,Elder Dragon,1,10000,900,0.8,2,50,50,0,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT_BlueGolem,Golem,1,600,55,0.55,1,40,40,100,30,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Jax,Jax,1,650,55,0.6,1,40,40,80,20,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Kindred,Kindred,1,500,50,0.7,4,15,15,50,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_KogMaw,Kog'Maw,1,500,53,0.7,4,15,15,40,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT_Krug,Krug,1,1200,110,0.8,1,50,25,0,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_NPC_Cannon,Mechacannon,1,1200,110,0.8,4,50,50,0,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_NPC_Drone,Mechadrone,1,250,18,0.8,3,10,10,60,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_NPC_Azir,Mechazir,1,13000,900,1,4,120,120,30,10,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Morgana,Morgana,1,500,30,0.7,4,15,15,40,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT_Murkwolf,Murk Wolf,1,1300,230,1,1,15,15,0,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT_MurkwolfMini,Murkwolf,1,550,135,1,1,15,15,0,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_NidaleeCougar,Nidalee,1,650,40,0.75,1,40,40,60,20,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Poppy,Poppy,1,650,60,0.55,1,40,40,65,20,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT_Razorbeak,Razorbeak,1,2400,230,0.8,1,25,25,0,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT_RazorbeakMini,Razorbeak,1,1450,180,0.8,1,25,25,0,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT_RiftHerald,Rift Herald,1,10000,600,1,1,100,100,0,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT9_SLIME_Crab,Rift Scuttler,1,,20,0.8,1,10,10,100,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Seraphine,Seraphine,1,500,30,0.7,4,15,15,60,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Shaco,Shaco,1,600,55,0.8,1,40,40,50,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Sylas,Sylas,1,650,45,0.65,1,40,40,75,25,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT_TrainingDummy,Training Dummy,1,550,50,0.5,1,30,30,0,0,,0
Set 14,14,base,TFTSet14,15.12,TFT14_Vi,Vi,1,650,55,0.6,1,40,40,65,30,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT_Voidspawn,Voidspawn,1,,0,0.75,1,30,30,0,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Zyra,Zyra,1,500,30,0.7,4,15,15,60,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Darius,Darius,2,750,65,0.65,1,45,45,80,30,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Ekko,Ekko,2,800,45,0.7,1,45,45,70,30,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Graves,Graves,2,800,55,0.6,2,55,55,2,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Illaoi,Illaoi,2,800,60,0.6,1,50,50,60,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Jhin,Jhin,2,550,44,0.74,4,20,20,64,14,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_LeBlanc,LeBlanc,2,550,35,0.75,4,20,20,50,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_NPC_Super,Mechaminion,2,1400,130,0.75,1,50,50,0,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Naafiri,Naafiri,2,700,52,0.85,1,50,50,50,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_SummonLevel2,R-080T,2,500,45,0.7,1,40,40,100,50,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Rhaast,Rhaast,2,700,60,0.75,1,40,40,80,40,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Shyvana,Shyvana,2,700,45,0.6,1,45,45,100,50,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Skarner,Skarner,2,800,50,0.6,1,50,50,70,25,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_TwistedFate,Twisted Fate,2,600,35,0.75,4,20,20,70,10,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Vayne,Vayne,2,550,50,0.75,4,20,20,75,25,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Veigar,Veigar,2,550,35,0.7,4,20,20,40,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Braum,Braum,3,850,60,0.6,1,50,50,90,30,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Draven,Draven,3,700,53,0.75,4,25,25,120,30,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Elise,Elise,3,700,40,0.75,4,25,25,50,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Fiddlesticks,Fiddlesticks,3,800,40,0.7,2,50,50,45,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Galio,Galio,3,900,60,0.6,1,50,50,80,20,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Gragas,Gragas,3,850,50,0.65,1,50,50,70,20,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Jarvan,Jarvan IV,3,850,60,0.65,1,50,50,75,25,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Jinx,Jinx,3,650,55,0.7,4,25,25,50,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_NPC_AzirSoldier,Mechasoldier,3,1800,80,1,1,25,25,0,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Mordekaiser,Mordekaiser,3,850,50,0.6,1,50,50,80,30,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Rengar,Rengar,3,750,65,0.8,1,50,50,60,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Senna,Senna,3,700,85,0.6,4,25,25,100,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Varus,Varus,3,700,35,0.75,4,25,25,70,20,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Yuumi,Yuumi,3,650,35,0.75,4,25,25,30,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Annie,Annie,4,850,30,0.75,4,30,30,40,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Aphelios,Aphelios,4,800,63,0.75,4,30,30,50,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Brand,Brand,4,800,35,0.75,4,30,30,70,10,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Chogath,Cho'Gath,4,1000,65,0.6,1,50,50,100,60,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Leona,Leona,4,1100,60,0.6,1,60,60,120,60,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_MissFortune,Miss Fortune,4,800,53,0.75,4,30,30,135,40,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Neeko,Neeko,4,1000,60,0.65,1,60,60,90,30,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Sejuani,Sejuani,4,1000,60,0.6,1,60,60,140,50,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_SummonLevel4,T-43X,4,800,80,0.75,1,50,50,120,50,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Vex,Vex,4,800,30,0.8,4,30,30,30,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Xayah,Xayah,4,800,65,0.8,4,30,30,75,25,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Zed,Zed,4,1050,50,0.95,1,65,65,50,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Zeri,Zeri,4,800,65,0.8,7,30,30,40,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Ziggs,Ziggs,4,850,40,0.75,4,30,30,70,20,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Aurora,Aurora,5,800,50,0.8,4,40,40,80,20,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Garen,Garen,5,1100,80,0.85,1,60,60,80,20,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Kobuko,Kobuko,5,900,20,1,1,50,50,0,120,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_NPC_AurelionSol,Mechaurelion,5,12000,800,1,4,100,100,30,10,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Renekton,Renekton,5,1000,66,0.91,1,60,60,140,70,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Samira,Samira,5,900,70,0.8,4,40,40,100,20,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Urgot,Urgot,5,850,66,0.85,4,40,40,40,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Viego,Viego,5,1100,60,0.9,1,60,60,65,25,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_Zac,Zac,5,900,60,0.75,1,40,40,100,30,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT_ArmoryKeyOrnn,Artifact Item Anvil,8,10,70,1,0,10,10,100,0,,0
Set 14,14,base,TFTSet14,15.12,TFT_ArmoryKeyCompleted,Completed Item Anvil,8,10,70,1,0,10,10,100,0,,0
Set 14,14,base,TFTSet14,15.12,TFT_ArmoryKeyComponent,Component Anvil,8,10,70,1,0,10,10,100,0,,0
Set 14,14,base,TFTSet14,15.12,TFT_ArmoryKeySupport,Support item anvil,8,10,70,1,0,10,10,100,0,,0
Set 14,14,base,TFTSet14,15.12,TFT14_EmblemArmoryKey,Tome of Traits,8,10,,1,0,10,10,100,0,,0
Set 14,14,base,TFTSet14,15.12,TFT5_EmblemArmoryKey,Tome of Traits,8,10,,1,0,10,10,100,0,,0
Set 14,14,base,TFTSet14,15.12,TFT14_GoldenOxProp,,10,88888,0,0.8,138,88,88,100,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_CypherProp,,10,,,0.8,1,,20,100,0,0.25,1.4
Set 14,14,base,TFTSet14,15.12,TFT14_HackedEgg,Hacked Egg,11,,,1,0,10,10,0,0,,0
Set 14,14,base,TFTSet14,15.12,TFT6_MercenaryChest,Mercenary Chest,11,1,0,,0,0,,12,0,0.25,1.3
Set 14,14,base,TFTSet14,15.12,TFT14_AnimaSquadMeep,SightWard,11,10,,1,0,10,10,100,0,10,1
Set 14,14,base,TFTSet14,15.12,TFT14_AnnieTibbers,Tibbers,11,1200,120,0.7,1,60,60,80,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Aatrox,Aatrox,1,650,60,0.65,1,40,40,80,20,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_ZyraThornPlant,Deadly Spine,1,600,20,1,12,20,20,0,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Ezreal,Ezreal,1,500,50,0.7,4,20,20,50,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Garen,Garen,1,700,55,0.6,1,40,40,80,20,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Gnar,Gnar,1,500,50,0.7,6,20,20,40,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT_BlueGolem,Golem,1,600,55,0.55,1,40,40,100,30,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_ZyraGraspingPlant,Grasping Root,1,800,30,0.6,12,45,45,0,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Kalista,Kalista,1,500,55,0.7,4,20,20,90,10,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Kayle,Kayle,1,500,30,0.7,4,25,25,0,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Kennen,Kennen,1,700,45,0.65,1,40,40,85,30,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Lucian,Lucian,1,500,30,0.7,4,20,20,40,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Malphite,Malphite,1,700,60,0.55,1,55,55,100,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Naafiri,Naafiri,1,650,55,0.8,1,45,45,30,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Rell,Rell,1,750,50,0.6,1,40,40,40,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT9_SLIME_Crab,Rift Scuttler,1,,20,0.8,1,10,10,100,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Sivir,Sivir,1,450,50,0.7,6,20,20,50,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Syndra,Syndra,1,450,40,0.7,4,20,20,30,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_PetCreepyCat,Test Cost,1,,,0.8,1,,20,100,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT_TrainingDummy,Training Dummy,1,550,50,0.5,1,40,40,0,0,,0
Set 15,15,base,TFTSet15,16.4,TFT15_Zac,Zac,1,650,60,0.55,1,40,40,75,30,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_DrMundo,Dr. Mundo,2,800,50,0.6,1,40,40,90,30,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Gangplank,Gangplank,2,750,50,0.8,1,55,55,50,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Janna,Janna,2,600,35,0.7,4,25,25,60,10,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Jhin,Jhin,2,550,64,0.9,6,25,25,4,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_KaiSa,Kai'Sa,2,550,45,0.7,4,25,25,50,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Katarina,Katarina,2,800,35,0.75,1,55,55,30,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Kobuko,Kobuko,2,800,50,0.65,1,40,40,85,30,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Lux,Lux,2,550,35,0.75,4,20,20,50,10,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Rakan,Rakan,2,800,50,0.6,1,50,50,75,25,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Shen,Shen,2,800,60,0.6,1,45,45,75,25,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Vi,Vi,2,800,50,0.6,1,45,45,75,20,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Xayah,Xayah,2,550,45,0.75,4,25,25,70,20,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_XinZhao,Xin Zhao,2,700,60,0.65,1,45,45,65,10,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Ahri,Ahri,3,650,40,0.75,4,30,30,50,10,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Caitlyn,Caitlyn,3,650,55,0.8,6,30,30,60,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Darius,Darius,3,850,50,0.8,1,60,60,30,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Jayce,Jayce,3,850,90,0.7,1,60,60,40,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_KogMaw,Kog'Maw,3,650,15,0.8,6,30,30,50,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Lulu,Lulu,3,650,45,0.75,4,25,25,100,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Malzahar,Malzahar,3,800,40,0.7,4,30,30,30,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Neeko,Neeko,3,850,45,0.6,1,50,50,70,20,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Rammus,Rammus,3,1100,50,0.65,1,60,60,90,30,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Senna,Senna,3,650,55,0.75,4,30,30,60,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Smolder,Smolder,3,650,50,0.75,4,30,30,50,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Swain,Swain,3,950,60,0.6,1,50,50,80,20,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Udyr,Udyr,3,900,45,0.7,1,50,50,80,40,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Viego,Viego,3,850,30,0.85,1,60,60,40,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Yasuo,Yasuo,3,850,70,0.75,1,60,60,40,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Ziggs,Ziggs,3,650,20,0.8,4,30,30,90,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Akali,Akali,4,1050,30,0.7,1,65,65,40,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Ashe,Ashe,4,850,68,0.8,4,35,35,70,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_JarvanIV,Jarvan IV,4,1100,60,0.65,1,60,60,150,45,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Jinx,Jinx,4,850,70,0.75,6,35,35,80,10,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_KSante,K'Sante,4,950,60,0.7,1,60,60,90,30,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Karma,Karma,4,850,40,0.75,4,35,35,65,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Leona,Leona,4,1200,60,0.6,1,60,60,90,30,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Poppy,Poppy,4,1100,65,0.6,1,60,60,105,45,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Ryze,Ryze,4,850,50,0.8,4,35,35,60,10,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Samira,Samira,4,850,50,0.75,4,45,45,15,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Sett,Sett,4,1100,60,0.7,1,60,60,100,40,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Volibear,Volibear,4,1050,80,0.85,1,65,65,40,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Yuumi,Yuumi,4,850,40,0.8,4,35,35,40,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Braum,Braum,5,1200,80,0.75,1,70,70,60,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Ekko,Ekko,5,950,40,0.85,1,70,70,110,50,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Gwen,Gwen,5,1150,20,0.85,2,60,60,40,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_LeeSin,Lee Sin,5,1200,70,0.9,1,75,75,100,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Seraphine,Seraphine,5,900,50,0.8,4,40,40,140,0,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_TwistedFate,Twisted Fate,5,900,30,0.85,4,40,40,120,40,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Varus,Varus,5,900,60,0.8,6,40,40,85,10,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Yone,Yone,5,1300,40,0.9,1,75,75,180,80,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT15_Zyra,Zyra,5,750,60,0.75,4,30,30,100,40,0.25,1.4
Set 15,15,base,TFTSet15,16.4,TFT_ArmoryKeyOrnn,Artifact Item Anvil,8,10,70,1,0,10,10,100,0,,0
Set 15,15,base,TFTSet15,16.4,TFT_ArmoryKeyCompleted,Completed Item Anvil,8,10,70,1,0,10,10,100,0,,0
Set 15,15,base,TFTSet15,16.4,TFT_ArmoryKeyComponent,Component Anvil,8,10,70,1,0,10,10,100,0,,0
Set 15,15,base,TFTSet15,16.4,TFT_ArmoryKeySupport,Support item anvil,8,10,70,1,0,10,10,100,0,,0
Set 15,15,base,TFTSet15,16.4,TFT5_EmblemArmoryKey,Tome of Traits,8,10,,1,0,10,10,100,0,,0
Set 15,15,base,TFTSet15,16.4,TFT6_MercenaryChest,Mercenary Chest,11,1,0,,0,0,,12,0,0.25,1.3
Set 15,15,base,TFTSet15,16.4,TFT6_MercenaryChest,Mercenary Chest,11,1,0,,0,0,,12,0,0.25,1.3
Set 15,15,base,TFTSet15,16.4,TFT15_Galio,The Mighty Mech,11,1,0,0.6,1,0,,70,30,0.25,1.5
Set 16,16,base,TFTSet16,16.10,TFT16_Anivia,Anivia,1,500,30,0.75,4,20,20,40,0,0.25,1.4
Set 16,16,base,TFTSet16,16.10,TFT16_PVE_RedGolemMini,Baby Brambleback,1,750,135,0.8,2,15,15,0,0,0.25,1.4
Set 16,16,base,TFTSet16,16.10,TFT16_PVE_BlueGolemMini1,Baby Sentinel,1,1000,90,0.8,2,40,40,0,0,0.25,1.4
Set 16,16,base,TFTSet16,16.10,TFT16_Blitzcrank,Blitzcrank,1,717,50,0.55,1,40,40,105,60,0.25,1.4
Set 16,16,base,TFTSet16,16.10,TFT16_PVE_RedGolem,Brambleback,1,3200,170,0.8,1,45,45,0,0,0.25,1.4
