set_label,set_number,set_stage,set_mutator,patch,champion_api_name,champion_name,ability_name,variable_name,star1_3,idx0,idx1,idx2,idx3,idx4,idx5,idx6
Set 15,15,base,TFTSet15,16.4,TFT15_Xayah,Xayah,Sharp Feathers Shine,AttackSpeed,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Set 15,15,base,TFTSet15,16.4,TFT15_Xayah,Xayah,Sharp Feathers Shine,Damage,50/75/115,0.25,50,75,115,155,1.8,1.8
Set 15,15,base,TFTSet15,16.4,TFT15_XinZhao,Xin Zhao,Guarding Crescent,ADDamage,100/150/235,0,100,150,235,320,0,0
Set 15,15,base,TFTSet15,16.4,TFT15_XinZhao,Xin Zhao,Guarding Crescent,BaseHeal,290/360/450,0,290,360,450,540,0,0
Set 15,15,base,TFTSet15,16.4,TFT15_XinZhao,Xin Zhao,Guarding Crescent,DamageReduction,40,40,40,40,40,40,40,40
Set 15,15,base,TFTSet15,16.4,TFT15_XinZhao,Xin Zhao,Guarding Crescent,Duration,3,3,3,3,3,3,3,3
Set 15,15,base,TFTSet15,16.4,TFT15_Yasuo,Yasuo,Unsheath the Storm,ADDamage,140/210/335,3.3,140,210,335,460,3.3,3.3
Set 15,15,base,TFTSet15,16.4,TFT15_Yasuo,Yasuo,Unsheath the Storm,APDamage,30/45/70,0,30,45,70,150,0,0
Set 15,15,base,TFTSet15,16.4,TFT15_Yasuo,Yasuo,Unsheath the Storm,NumTargets,3,3,3,3,3,3,3,3
Set 15,15,base,TFTSet15,16.4,TFT15_Yone,Yone,Dual Blade Technique: Inner Reflection,ASPerAttack,0.05/0.05/0.25,0.05,0.05,0.05,0.25,0.25,0.05,0.05
Set 15,15,base,TFTSet15,16.4,TFT15_Yone,Yone,Dual Blade Technique: Inner Reflection,AttackMagicDamage,100/160/999,30,100,160,999,999,999,999
Set 15,15,base,TFTSet15,16.4,TFT15_Yone,Yone,Dual Blade Technique: Inner Reflection,AttackTrueDamage,25/40/400,20,25,40,400,400,5.92,5.92
Set 15,15,base,TFTSet15,16.4,TFT15_Yone,Yone,Dual Blade Technique: Inner Reflection,StrikeADDamage,140/210/9999,270,140,210,9999,9999,3.5,3.5
Set 15,15,base,TFTSet15,16.4,TFT15_Yuumi,Yuumi,Read Or Die,BaseAdditionalPages,4,4,4,4,4,4,4,4
Set 15,15,base,TFTSet15,16.4,TFT15_Yuumi,Yuumi,Read Or Die,BaseDamagePerPage,26/40/150,40,26,40,150,300,0,0
Set 15,15,base,TFTSet15,16.4,TFT15_Yuumi,Yuumi,Read Or Die,BaseNumberOfPagesLaunched,20,20,20,20,20,20,20,20
Set 15,15,base,TFTSet15,16.4,TFT15_Yuumi,Yuumi,Read Or Die,NumPages,4,4,4,4,4,4,4,4
Set 15,15,base,TFTSet15,16.4,TFT15_Yuumi,Yuumi,Read Or Die,PercentPageDamagePerPotential,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Set 15,15,base,TFTSet15,16.4,TFT15_Yuumi,Yuumi,Read Or Die,SecondaryTargetsHexRange,2,2,2,2,2,2,2,2
Set 15,15,base,TFTSet15,16.4,TFT15_Yuumi,Yuumi,Read Or Die,UltimateNumPages,2,2,2,2,2,2,2,2
Set 15,15,base,TFTSet15,16.4,TFT15_Zac,Zac,Reality Ripple,AoERadius,1,1,1,1,1,1,1,1
Set 15,15,base,TFTSet15,16.4,TFT15_Zac,Zac,Reality Ripple,BaseDamage,100/150/225,0,100,150,225,340,0,0
Set 15,15,base,TFTSet15,16.4,TFT15_Zac,Zac,Reality Ripple,Heal,240/280/350,0,240,280,350,420,0,0
Set 15,15,base,TFTSet15,16.4,TFT15_Zac,Zac,Reality Ripple,PercentHealthDamage,0.07,0,0.07,0.07,0.07,0.07,0,0
Set 15,15,base,TFTSet15,16.4,TFT15_Ziggs,Ziggs,Orbital Ordinance,AttackMagicDamage,50/75/120,60,50,75,120,135,180,180
Set 15,15,base,TFTSet15,16.4,TFT15_Ziggs,Ziggs,Orbital Ordinance,AttackPercentAD,1,1,1,1,1,1,1,1
Set 15,15,base,TFTSet15,16.4,TFT15_Ziggs,Ziggs,Orbital Ordinance,BaseHexRange,1,1,1,1,1,1,1,1
Set 15,15,base,TFTSet15,16.4,TFT15_Ziggs,Ziggs,Orbital Ordinance,BounceLength,450,450,450,450,450,450,450,450
Set 15,15,base,TFTSet15,16.4,TFT15_Ziggs,Ziggs,Orbital Ordinance,ExplosionDamage,230/345/550,200,230,345,550,755,600,600
Set 15,15,base,TFTSet15,16.4,TFT15_Zyra,Zyra,Crystal Thorn Expansion,ASDuration,4,4,4,4,4,4,4,4
Set 15,15,base,TFTSet15,16.4,TFT15_Zyra,Zyra,Crystal Thorn Expansion,BonusAS,0.25/0.4/9.99,0.8,0.25,0.4,9.99,9.99,0.8,0.8
Set 15,15,base,TFTSet15,16.4,TFT15_Zyra,Zyra,Crystal Thorn Expansion,Damage,90/135/999,100,90,135,999,999,100,100
Set 15,15,base,TFTSet15,16.4,TFT15_Zyra,Zyra,Crystal Thorn Expansion,FlatTeamAS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Set 15,15,base,TFTSet15,16.4,TFT15_Zyra,Zyra,Crystal Thorn Expansion,NumPlants,4/4/20,4,4,4,20,20,8,8
Set 15,15,base,TFTSet15,16.4,TFT15_Zyra,Zyra,Crystal Thorn Expansion,SummonAttacks,4,4,4,4,4,4,4,4
Set 16,16,base,TFTSet16,16.10,TFT16_Aatrox,Aatrox ,The Darkin Blade,ADDamage,100/185/2400,0,100,185,2400,2400,0,0
Set 16,16,base,TFTSet16,16.10,TFT16_Aatrox,Aatrox ,The Darkin Blade,APDamage,15/25/100,0,15,25,100,100,0,0
Set 16,16,base,TFTSet16,16.10,TFT16_Aatrox,Aatrox ,The Darkin Blade,SecondCastPercentDamage,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
Set 16,16,base,TFTSet16,16.10,TFT16_Aatrox,Aatrox ,The Darkin Blade,SecondCastStunDuration,1,1,1,1,1,1,1,1
Set 16,16,base,TFTSet16,16.10,TFT16_Aatrox,Aatrox ,The Darkin Blade,SunderDuration,4,4,4,4,4,4,4,4
Set 16,16,base,TFTSet16,16.10,TFT16_Aatrox,Aatrox ,The Darkin Blade,ThirdCastExecute,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
Set 16,16,base,TFTSet16,16.10,TFT16_Aatrox,Aatrox ,The Darkin Blade,ThirdCastPercentDamage,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6
Set 16,16,base,TFTSet16,16.10,TFT16_Ahri,Ahri,Fox-Fire,Damage,82/125/225,0,82,125,225,325,200,240
Set 16,16,base,TFTSet16,16.10,TFT16_Ahri,Ahri,Fox-Fire,DashRangeInHexes,3,3,3,3,3,3,3,3
Set 16,16,base,TFTSet16,16.10,TFT16_Ahri,Ahri,Fox-Fire,NearbyEnemyHexRadius,1,1,1,1,1,1,1,1
Set 16,16,base,TFTSet16,16.10,TFT16_Ahri,Ahri,Fox-Fire,NormalNumBolts,3,3,3,3,3,3,3,3
Set 16,16,base,TFTSet16,16.10,TFT16_Ahri,Ahri,Fox-Fire,NumCasts,3,3,3,3,3,3,3,3
Set 16,16,base,TFTSet16,16.10,TFT16_Ahri,Ahri,Fox-Fire,NumNearbyEnemies,2,2,2,2,2,2,2,2
Set 16,16,base,TFTSet16,16.10,TFT16_Ahri,Ahri,Fox-Fire,SpecialCastNumBolts,9,9,9,9,9,9,9,9
Set 16,16,base,TFTSet16,16.10,TFT16_Ambessa,Ambessa,Lacerate,ADDamage,45/65/320,0,45,65,320,320,1.35,1.35
Set 16,16,base,TFTSet16,16.10,TFT16_Ambessa,Ambessa,Lacerate,APDamage,5/10/30,0,5,10,30,50,0,0
Set 16,16,base,TFTSet16,16.10,TFT16_Ambessa,Ambessa,Lacerate,DamageFalloff,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Set 16,16,base,TFTSet16,16.10,TFT16_Ambessa,Ambessa,Lacerate,MaxDamagePercentBasedOnMissingHealth,,,,,,,,
Set 16,16,base,TFTSet16,16.10,TFT16_Ambessa,Ambessa,Lacerate,SlamDamageMultiplier,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15
Set 16,16,base,TFTSet16,16.10,TFT16_Ambessa,Ambessa,Lacerate,TankDamageMult,0.4/0.4/1,0.4,0.4,0.4,1,1,0.4,0.4
Set 16,16,base,TFTSet16,16.10,TFT16_Anivia,Anivia,Frostbite,Damage,355/530/750,0,355,530,750,845,200,240
Set 16,16,base,TFTSet16,16.10,TFT16_Anivia,Anivia,Frostbite,ManaRefund,10,10,10,10,10,10,10,10
Set 16,16,base,TFTSet16,16.10,TFT16_Annie,Annie,Enraged Inferno,Damage,1500/2250/8000,0,1500,2250,8000,8000,200,240
Set 16,16,base,TFTSet16,16.10,TFT16_Annie,Annie,Enraged Inferno,DamageDuration,45,45,45,45,45,45,45,45
Set 16,16,base,TFTSet16,16.10,TFT16_Annie,Annie,Enraged Inferno,ManaCostReduction,140,140,140,140,140,140,140,140
Set 16,16,base,TFTSet16,16.10,TFT16_Annie,Annie,Enraged Inferno,SingleTargetDamage,240/360/3000,0,240,360,3000,3000,0,0
Set 16,16,base,TFTSet16,16.10,TFT16_Aphelios,Aphelios,Incendiary Onslaught,AttackSpeed,2,2,2,2,2,2,2,2
Set 16,16,base,TFTSet16,16.10,TFT16_Aphelios,Aphelios,Incendiary Onslaught,NumAttacks,8,8,8,8,8,8,8,8
Set 16,16,base,TFTSet16,16.10,TFT16_Aphelios,Aphelios,Incendiary Onslaught,NumTargets,3,3,3,3,3,3,3,3
Set 16,16,base,TFTSet16,16.10,TFT16_Aphelios,Aphelios,Incendiary Onslaught,Omnivamp,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Set 16,16,base,TFTSet16,16.10,TFT16_Aphelios,Aphelios,Incendiary Onslaught,SeverumADDamage,80/120/200,0,80,120,200,280,1.25,1.25
Set 16,16,base,TFTSet16,16.10,TFT16_Aphelios,Aphelios,Incendiary Onslaught,SunderDuration,6,6,6,6,6,6,6,6
Set 16,16,base,TFTSet16,16.10,TFT16_Aphelios,Aphelios,Incendiary Onslaught,SunderRatio,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Set 16,16,base,TFTSet16,16.10,TFT_ArmoryKeyOrnn,Artifact Item Anvil,Artifact Item Anvil,RoundsToHatch,2,2,2,2,2,2,2,2
Set 16,16,base,TFTSet16,16.10,TFT16_Ashe,Ashe,True Ice Arrow,ADDamage,135/195/300,250,135,195,300,410,250,250
Set 16,16,base,TFTSet16,16.10,TFT16_Ashe,Ashe,True Ice Arrow,AOEPercent,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
Set 16,16,base,TFTSet16,16.10,TFT16_Ashe,Ashe,True Ice Arrow,APDamage,20/30/40,0,20,30,40,50,0,0
Set 16,16,base,TFTSet16,16.10,TFT16_Ashe,Ashe,True Ice Arrow,Duration,3,3,3,3,3,3,3,3
Set 16,16,base,TFTSet16,16.10,TFT16_Ashe,Ashe,True Ice Arrow,SmallArrowDamage,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
Set 16,16,base,TFTSet16,16.10,TFT16_Ashe,Ashe,True Ice Arrow,TrueDamageHealthBreakpoint,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Set 16,16,base,TFTSet16,16.10,TFT16_Ashe,Ashe,True Ice Arrow,TryndASPerArrow,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Set 16,16,base,TFTSet16,16.10,TFT16_Atakhan,Atakhan,Punish the Unworthy,BaseRingDamage,500,500,500,500,500,500,500,500
Set 16,16,base,TFTSet16,16.10,TFT16_Atakhan,Atakhan,Punish the Unworthy,BonusDamagePerRing,50/75/115,50,50,75,115,170,50,50
Set 16,16,base,TFTSet16,16.10,TFT16_Atakhan,Atakhan,Punish the Unworthy,CleaveDamage,150/225/340,80,150,225,340,500,80,80
Set 16,16,base,TFTSet16,16.10,TFT16_Atakhan,Atakhan,Punish the Unworthy,CleaveHexRange,1,1,1,1,1,1,1,1
Set 16,16,base,TFTSet16,16.10,TFT16_Atakhan,Atakhan,Punish the Unworthy,DOTDamage,750,750,750,750,750,750,750,750
Set 16,16,base,TFTSet16,16.10,TFT16_Atakhan,Atakhan,Punish the Unworthy,DOTDuration,2.5,2.5,2.5,2.5,2.5,30,2.5,2.5
Set 16,16,base,TFTSet16,16.10,TFT16_Atakhan,Atakhan,Punish the Unworthy,DOTInitialDamage,150,150,150,150,150,150,150,150
Set 16,16,base,TFTSet16,16.10,TFT16_Atakhan,Atakhan,Punish the Unworthy,DOTRange,3,3,3,3,3,3,3,3
Set 16,16,base,TFTSet16,16.10,TFT16_Atakhan,Atakhan,Punish the Unworthy,NumAttacksToCleave,2,2,2,2,2,2,2,2
Set 16,16,base,TFTSet16,16.10,TFT16_Atakhan,Atakhan,Punish the Unworthy,NumRings,4,4,4,4,4,4,4,4
Set 16,16,base,TFTSet16,16.10,TFT16_Atakhan,Atakhan,Punish the Unworthy,Omnivamp,0.3,0.2,0.3,0.3,0.3,1,0.2,0.2
Set 16,16,base,TFTSet16,16.10,TFT16_Atakhan,Atakhan,Punish the Unworthy,PercentDA,0/0.03/0.03,0,0,0.03,0.03,0.03,0.03,0.03
Set 16,16,base,TFTSet16,16.10,TFT16_Atakhan,Atakhan,Punish the Unworthy,PrismaticStunDuration,3,3,3,3,3,3,3,3
Set 16,16,base,TFTSet16,16.10,TFT16_AurelionSol,Aurelion Sol,The Skies Descend,Damage,475/700/5000,0,475,700,5000,10000,0,0
Set 16,16,base,TFTSet16,16.10,TFT16_AurelionSol,Aurelion Sol,The Skies Descend,InitialHexRadius,2,2,2,2,2,2,2,2
Set 16,16,base,TFTSet16,16.10,TFT16_AurelionSol,Aurelion Sol,The Skies Descend,StardustPerDamage,250,250,250,250,250,250,250,250
Set 16,16,base,TFTSet16,16.10,TFT16_AurelionSol,Aurelion Sol,The Skies Descend,StardustThreshold1,25,25,25,25,25,25,25,25
Set 16,16,base,TFTSet16,16.10,TFT16_AurelionSol,Aurelion Sol,The Skies Descend,StardustThreshold2,60,60,60,60,60,60,60,60
Set 16,16,base,TFTSet16,16.10,TFT16_AurelionSol,Aurelion Sol,The Skies Descend,StardustThreshold3,140,140,140,140,140,140,140,140
Set 16,16,base,TFTSet16,16.10,TFT16_AurelionSol,Aurelion Sol,The Skies Descend,StardustThreshold4,200,200,200,200,200,200,200,200
Set 16,16,base,TFTSet16,16.10,TFT16_AurelionSol,Aurelion Sol,The Skies Descend,StardustThreshold5,300,300,300,300,300,300,300,300
Set 16,16,base,TFTSet16,16.10,TFT16_AurelionSol,Aurelion Sol,The Skies Descend,StardustThreshold6,550,550,550,550,550,550,550,550
Set 16,16,base,TFTSet16,16.10,TFT16_AurelionSol,Aurelion Sol,The Skies Descend,StardustThreshold7,800,800,800,800,800,800,800,800
Set 16,16,base,TFTSet16,16.10,TFT16_AurelionSol,Aurelion Sol,The Skies Descend,StardustThreshold8,1444,1444,1444,1444,1444,1444,1444,1444
Set 16,16,base,TFTSet16,16.10,TFT16_AurelionSol,Aurelion Sol,The Skies Descend,Threshold1Damage,100/150/1000,0,100,150,1000,2000,0,0
Set 16,16,base,TFTSet16,16.10,TFT16_AurelionSol,Aurelion Sol,The Skies Descend,Threshold1Radius,3,3,3,3,3,3,3,3
Set 16,16,base,TFTSet16,16.10,TFT16_AurelionSol,Aurelion Sol,The Skies Descend,Threshold2DamageIncrease,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
Set 16,16,base,TFTSet16,16.10,TFT16_AurelionSol,Aurelion Sol,The Skies Descend,Threshold3Radius,4,4,4,4,4,4,4,4
Set 16,16,base,TFTSet16,16.10,TFT16_AurelionSol,Aurelion Sol,The Skies Descend,Threshold4KnockupDuration,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Set 16,16,base,TFTSet16,16.10,TFT16_AurelionSol,Aurelion Sol,The Skies Descend,Threshold5Radius,10,10,10,10,10,10,10,10
Set 16,16,base,TFTSet16,16.10,TFT16_AurelionSol,Aurelion Sol,The Skies Descend,Threshold6BonusDamagePercent,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
Set 16,16,base,TFTSet16,16.10,TFT16_AurelionSol,Aurelion Sol,The Skies Descend,Threshold7Damage,500/750/9999,0,500,750,9999,9999,0,0
Set 16,16,base,TFTSet16,16.10,TFT16_AurelionSol,Aurelion Sol,The Skies Descend,Threshold7NumMeteors,8,8,8,8,8,8,8,8
Set 16,16,base,TFTSet16,16.10,TFT16_Azir,Azir,Arise!,BaseMagicDamage,100/150/3000,35,100,150,3000,4000,500,500
Set 16,16,base,TFTSet16,16.10,TFT16_Azir,Azir,Arise!,Duration,90,90,90,90,90,90,90,90
Set 16,16,base,TFTSet16,16.10,TFT16_Azir,Azir,Arise!,MaxSummons,2,2,2,2,2,2,2,2
Set 16,16,base,TFTSet16,16.10,TFT16_Azir,Azir,Arise!,MaxSummonsDamage,90/135/5000,0,90,135,5000,5000,0,0
Set 16,16,base,TFTSet16,16.10,TFT16_Azir,Azir,Arise!,XerathZapAttacksRequired,4,4,4,4,4,4,4,4
Set 16,16,base,TFTSet16,16.10,TFT16_PVE_RedGolemMini,Baby Brambleback,Searing Blast,BurnDuration,4,4,4,4,4,4,4,4
Set 16,16,base,TFTSet16,16.10,TFT16_PVE_BlueGolemMini1,Baby Sentinel,Insight Blast,AttackMagicDamage,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Set 16,16,base,TFTSet16,16.10,TFT16_Bard,Bard ,Traveler's Call,Damage,130/185/255,0,130,185,255,325,200,240
Set 16,16,base,TFTSet16,16.10,TFT16_Bard,Bard ,Traveler's Call,EnemyHexSearchRadius,3,3,3,3,3,3,3,3
Set 16,16,base,TFTSet16,16.10,TFT16_Bard,Bard ,Traveler's Call,NumMissilesBase,6,6,6,6,6,6,6,6
Set 16,16,base,TFTSet16,16.10,TFT16_Bard,Bard ,Traveler's Call,PercentDamageOnCurrentTarget,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
Set 16,16,base,TFTSet16,16.10,TFT16_BaronNashor,Baron Nashor,Wrath of the Void,ADDamage,250/375/20000,0,250,375,20000,20000,0,0
Set 16,16,base,TFTSet16,16.10,TFT16_BaronNashor,Baron Nashor,Wrath of the Void,APDamage,30/45/500,0,30,45,500,500,0,0
Set 16,16,base,TFTSet16,16.10,TFT16_BaronNashor,Baron Nashor,Wrath of the Void,AcidPercentDamage,0.4/0.45/0.5,0.5,0.4,0.45,0.5,0.5,0.5,0.5
Set 16,16,base,TFTSet16,16.10,TFT16_BaronNashor,Baron Nashor,Wrath of the Void,KnockupDuration,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Set 16,16,base,TFTSet16,16.10,TFT16_BaronNashor,Baron Nashor,Wrath of the Void,NumAcidToShoot,10,10,10,10,10,10,10,10
Set 16,16,base,TFTSet16,16.10,TFT16_BaronNashor,Baron Nashor,Wrath of the Void,TentacleKnockupDuration,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Set 16,16,base,TFTSet16,16.10,TFT16_BaronNashor,Baron Nashor,Wrath of the Void,TentacleRefreshSeconds,3/3/0.25,3,3,3,0.25,0.25,0.25,3
Set 16,16,base,TFTSet16,16.10,TFT16_BelVeth,Bel'Veth,Endless Banquet,ADDamage,150/225/900,4,150,225,900,1200,4,4
Set 16,16,base,TFTSet16,16.10,TFT16_BelVeth,Bel'Veth,Endless Banquet,ASDuration,3,3,3,3,3,3,3,3
Set 16,16,base,TFTSet16,16.10,TFT16_BelVeth,Bel'Veth,Endless Banquet,AttackSpeedOnTakedown,0.75/0.75/2,1,0.75,0.75,2,2,1,1
Set 16,16,base,TFTSet16,16.10,TFT16_BelVeth,Bel'Veth,Endless Banquet,AttackSpeedOnTransform,0.33/0.33/1.33,0.5,0.33,0.33,1.33,1,0.5,0.5
Set 16,16,base,TFTSet16,16.10,TFT16_BelVeth,Bel'Veth,Endless Banquet,PercentMaxHealthGain,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
Set 16,16,base,TFTSet16,16.10,TFT16_BelVeth,Bel'Veth,Endless Banquet,TrueDamageBase,15/25/100,0,15,25,100,150,0,0
Set 16,16,base,TFTSet16,16.10,TFT16_BelVeth,Bel'Veth,Endless Banquet,TrueDamagePerStack,3/5/30,0,3,5,30,40,0,0
Set 16,16,base,TFTSet16,16.10,TFT16_Blitzcrank,Blitzcrank,Static Field,Duration,4,4,4,4,4,4,4,4
Set 16,16,base,TFTSet16,16.10,TFT16_Blitzcrank,Blitzcrank,Static Field,HexRadius,1,1,1,1,1,1,1,1
Set 16,16,base,TFTSet16,16.10,TFT16_Blitzcrank,Blitzcrank,Static Field,MRDamageRatio,1.4/2.1/3.15,0,1.4,2.1,3.15,4.2,0,0
Set 16,16,base,TFTSet16,16.10,TFT16_Blitzcrank,Blitzcrank,Static Field,Shield,400/480/600,0,400,480,600,720,0,0
Set 16,16,base,TFTSet16,16.10,TFT16_PVE_RedGolem,Brambleback,Bramble Smash,PercentAD,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Set 16,16,base,TFTSet16,16.10,TFT16_Braum,Braum,Unbreakable Frost,APDamage,15/25/1050,0,15,25,1050,200,0,0
Set 16,16,base,TFTSet16,16.10,TFT16_Braum,Braum,Unbreakable Frost,ArmorDamage,0.2/0.3/3.25,0,0.2,0.3,3.25,4,0,0
Set 16,16,base,TFTSet16,16.10,TFT16_Braum,Braum,Unbreakable Frost,ChillDuration,2,2,2,2,2,2,2,2
Set 16,16,base,TFTSet16,16.10,TFT16_Braum,Braum,Unbreakable Frost,DamageReduction,0.55/0.55/0.9,0.7,0.55,0.55,0.9,0.9,0.7,0.7
Set 16,16,base,TFTSet16,16.10,TFT16_Braum,Braum,Unbreakable Frost,DelayedBonusHealth,120,120,120,120,120,120,120,120
Set 16,16,base,TFTSet16,16.10,TFT16_Braum,Braum,Unbreakable Frost,Duration,4,4,4,4,4,4,4,4
Set 16,16,base,TFTSet16,16.10,TFT16_Braum,Braum,Unbreakable Frost,EnemyAttackCooldown,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Set 16,16,base,TFTSet16,16.10,TFT16_Braum,Braum,Unbreakable Frost,HealthPercent,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Set 16,16,base,TFTSet16,16.10,TFT16_Braum,Braum,Unbreakable Frost,PoroDelay,8,8,8,8,8,8,8,8
Set 16,16,base,TFTSet16,16.10,TFT16_Braum,Braum,Unbreakable Frost,PoroHealth,120,120,120,120,120,120,120,120
Set 16,16,base,TFTSet16,16.10,TFT16_Briar,Briar,Blood Frenzy,BonusAD,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
Set 16,16,base,TFTSet16,16.10,TFT16_Briar,Briar,Blood Frenzy,DecayingAttackSpeed,3/3/3.5,3,3,3,3.5,4,3,3
Set 16,16,base,TFTSet16,16.10,TFT16_Briar,Briar,Blood Frenzy,Duration,4,4,4,4,4,4,4,4
Set 16,16,base,TFTSet16,16.10,TFT16_Briar,Briar,Blood Frenzy,HexSearchRadius,2,2,2,2,2,2,2,2
Set 16,16,base,TFTSet16,16.10,TFT16_Brock,Brock,Seismic Slam,EffectReductionMinimum,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Set 16,16,base,TFTSet16,16.10,TFT16_Brock,Brock,Seismic Slam,EffectReductionPerHex,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
Set 16,16,base,TFTSet16,16.10,TFT16_Brock,Brock,Seismic Slam,NumRocks,12/12/99,12,12,12,99,12,12,12
Set 16,16,base,TFTSet16,16.10,TFT16_Brock,Brock,Seismic Slam,PassivePercentAoE,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Set 16,16,base,TFTSet16,16.10,TFT16_Brock,Brock,Seismic Slam,RockDamageAD,200/375/600,50,200,375,600,1000,999,999
Set 16,16,base,TFTSet16,16.10,TFT16_Brock,Brock,Seismic Slam,RockDamageAP,20/30/100,50,20,30,100,500,999,999
Set 16,16,base,TFTSet16,16.10,TFT16_Brock,Brock,Seismic Slam,SlamDamageBase,150/200/1500,65,150,200,1500,5000,0,0
Set 16,16,base,TFTSet16,16.10,TFT16_Brock,Brock,Seismic Slam,SlamDamageHealth,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Set 16,16,base,TFTSet16,16.10,TFT16_Brock,Brock,Seismic Slam,StunDuration,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75
Set 16,16,base,TFTSet16,16.10,TFT16_Caitlyn,Caitlyn,Ace in the Hole,ADDamage,475/715/1105,0,475,715,1105,1495,0,0
Set 16,16,base,TFTSet16,16.10,TFT16_Caitlyn,Caitlyn,Ace in the Hole,APDamage,40/60/100,0,40,60,100,140,0,0
Set 16,16,base,TFTSet16,16.10,TFT16_ChoGath,Cho'Gath,Rupture,APDamage,45/75/110,0,45,75,110,160,0,0
Set 16,16,base,TFTSet16,16.10,TFT16_ChoGath,Cho'Gath,Rupture,BonusHPPerCast,10/15/25,0,10,15,25,40,0,0
Set 16,16,base,TFTSet16,16.10,TFT16_ChoGath,Cho'Gath,Rupture,DelayTime,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Set 16,16,base,TFTSet16,16.10,TFT16_ChoGath,Cho'Gath,Rupture,Heal,200/225/400,150,200,225,400,575,0,0
Set 16,16,base,TFTSet16,16.10,TFT16_ChoGath,Cho'Gath,Rupture,KnockupDuration,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Set 16,16,base,TFTSet16,16.10,TFT16_ChoGath,Cho'Gath,Rupture,PercentMaximumHealthDamage,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Set 16,16,base,TFTSet16,16.10,TFT_ArmoryKeyCompleted,Completed Item Anvil,Completed Item Anvil,RoundsToHatch,2,2,2,2,2,2,2,2
Set 16,16,base,TFTSet16,16.10,TFT_ArmoryKeyComponent,Component Anvil,Component Anvil,RoundsToHatch,2,2,2,2,2,2,2,2
Set 16,16,base,TFTSet16,16.10,TFT16_Darius,Darius,Decimate,ADDamage,90/135/210,70,90,135,210,285,330,330
Set 16,16,base,TFTSet16,16.10,TFT16_Darius,Darius,Decimate,APHealing,210/280/420,0,210,280,420,560,0,0
Set 16,16,base,TFTSet16,16.10,TFT16_Darius,Darius,Decimate,BleedDuration,5,5,5,5,5,5,5,5
Set 16,16,base,TFTSet16,16.10,TFT16_Darius,Darius,Decimate,ExecutePercentPerHemorrhage,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Set 16,16,base,TFTSet16,16.10,TFT16_Darius,Darius,Decimate,GoldPerExecute,,,,,,,,
Set 16,16,base,TFTSet16,16.10,TFT16_Darius,Darius,Decimate,PercentMaximumHealthHealing,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
Set 16,16,base,TFTSet16,16.10,TFT16_Darius,Darius,Decimate,PhysicalDamagePerSecond,12/18/30,0,12,18,30,42,0,0
Set 16,16,base,TFTSet16,16.10,TFT16_Darius,Darius,Decimate,SecondaryExecutePercentPerHemorrhage,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Set 16,16,base,TFTSet16,16.10,TFT16_Diana,Diana ,Lunar Rush,HexLimit,4,4,4,4,4,4,4,4
Set 16,16,base,TFTSet16,16.10,TFT16_Diana,Diana ,Lunar Rush,MoonlightDamageReduction,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
