set_label,set_number,set_stage,set_mutator,set_name_ingame,patch,champion_api_name,champion_name,cost,role,traits,ability_name,mana_cost,initial_mana,ability_desc_resolved,ability_desc_raw,variable_count
Set 17,17,base,TFTSet17,Set17,latest,TFT17_IvernMinion,Meepsie,2,APTank,Meeple|Shepherd|Voyager,Meep Impact,100,50,"Heal @ModifiedHeal@ ((scaleHealth)(scaleAP)) Health over 3 seconds. Slam the target, dealing @ModifiedDamage@ ((scaleAP)) magic damage and knocking up for 1.5/1.75/2 seconds. The impact creates meepwaves that deal 50% of these effects in the target's row.Meep Bonus: Meeps water Meepsie's flower, increasing all incoming Healing and Shielding by @ModifiedHealingAndShielding@ ((set14AmpIcon)).","Heal <scaleHealth>@ModifiedHeal@ (%i:scaleHealth%%i:scaleAP%)</scaleHealth> Health over @HealDuration@ seconds. Slam the target, dealing <magicDamage>@ModifiedDamage@ (%i:scaleAP%)</magicDamage> magic damage and knocking up for <scaleLevel>@StunDuration@</scaleLevel> seconds. The impact creates meepwaves that deal @PercentEffects*100@% of these effects in the target's row.<br><br><mainText enabled=TFT17_Astronaut_IsActive alternate=rules><spellActive enabled=TFT17_Astronaut_IsActive alternate=rules>Meep Bonus:</spellActive><TFTBonus><ShowIfNot.TFT17_Astronaut_IsActive></ShowIfNot.TFT17_Astronaut_IsActive><ShowIf.TFT17_Astronaut_IsActive></ShowIf.TFT17_Astronaut_IsActive></TFTBonus> Meeps water Meepsie's flower, increasing all incoming Healing and Shielding by <TFTBonus>@ModifiedHealingAndShielding@ (%i:set14AmpIcon%)</TFTBonus>.</mainText>",8
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Milio,Milio,2,APCaster,Timebreaker|Fateweaver,Mega Time Kick,30,0,"Kick a ball at the current target that deals @ModifiedDamage@ ((scaleAP)) magic damage. On impact, the ball has a 100% Lucky chance to bounce to a new target dealing @ModifiedBounceDamage@ ((scaleAP)) magic damage. These bounces can trigger additional bounces, but the odds halve with each bounce.Lucky: Check twice and take the better outcome.","Kick a ball at the current target that deals <magicDamage>@ModifiedDamage@&nbsp;(%i:scaleAP%)</magicDamage> magic damage. On impact, the ball has a 100%&nbsp;<ShowIf.TFT17_Fateweaver_LuckyAbility><TFTKeyword>Lucky </TFTKeyword></ShowIf.TFT17_Fateweaver_LuckyAbility>chance to bounce to a new target dealing <magicDamage>@ModifiedBounceDamage@&nbsp;(%i:scaleAP%)</magicDamage> magic damage. These bounces can trigger additional bounces, but the odds halve with each bounce.<br><br><ShowIf.TFT17_Fateweaver_LuckyAbility><rules>Lucky: Check twice and take the better outcome.</rules></ShowIf.TFT17_Fateweaver_LuckyAbility>",2
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Mordekaiser,Mordekaiser,2,APTank,Dark Star|Conduit|Vanguard,Indestructible,100,40,"Gain @ModifiedInitialShield@ ((scaleAP)) Shield. Each second for the next 64 seconds, gain @ModifiedShieldPerProc@ ((scaleAP)) more Shield and deal @ModifiedDamagePerProc@ ((scaleAP)) magic damage to adjacent enemies. When this ability ends, consume the remaining Shield and heal for 40% of its value.","Gain <TFTBonus>@ModifiedInitialShield@&nbsp;(%i:scaleAP%)</TFTBonus> Shield. Each second for the next <ShowIf.TFT17_Augment_Concentration_Active><TFTRadiantItemBonus>@AugmentedDuration@</TFTRadiantItemBonus></ShowIf.TFT17_Augment_Concentration_Active><ShowIfNot.TFT17_Augment_Concentration_Active>@Duration@</ShowIfNot.TFT17_Augment_Concentration_Active> seconds, gain <TFTBonus>@ModifiedShieldPerProc@&nbsp;(%i:scaleAP%)</TFTBonus> more Shield and deal <magicDamage>@ModifiedDamagePerProc@&nbsp;(%i:scaleAP%)</magicDamage> magic damage to adjacent enemies. When this ability ends, consume the remaining Shield and heal for <scaleHealth>@HealRefund*100@%</scaleHealth> of its value.",6
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Pantheon,Pantheon,2,ADTank,Timebreaker|Brawler|Replicator,Advanced Defences,80,20,"Gain @ModifiedShield@ ((scaleHealth)(scaleAP)) Shield and 15% Durability for 4 seconds. Over the duration, deal @ModifiedDamage@ ((scaleAD)) physical damage each second to enemies in a cone.","Gain <TFTBonus>@ModifiedShield@&nbsp;(%i:scaleHealth%%i:scaleAP%)</TFTBonus> Shield and <TFTBonus>@Durability*100@%</TFTBonus> Durability for @Duration@ seconds. Over the duration, deal <physicalDamage>@ModifiedDamage@&nbsp;(%i:scaleAD%)</physicalDamage> physical damage each second to enemies in a cone.",5
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Pyke,Pyke,2,ADReaper,Psionic|Voyager,Marked for Death,40,0,"Reposition up to one hex to throw a harpoon at the furthest enemy. The harpoon pulls the first enemy hit one hex forward and deals @ModifiedDamage@ ((scaleAP)) physical damage. Then, teleport behind them and cleave, dealing @ModifiedTargetDamage@ ((scaleAD)) physical damage to them and @ModifiedAreaDamage@ ((scaleAD)) physical damage to nearby enemies.","Reposition up to one hex to throw a harpoon at the furthest enemy. The harpoon pulls the first enemy hit one hex forward and deals <physicalDamage>@ModifiedDamage@ (%i:scaleAP%)</physicalDamage> physical damage. Then, teleport behind them and cleave, dealing <physicalDamage>@ModifiedTargetDamage@ (%i:scaleAD%)</physicalDamage> physical damage to them and <physicalDamage>@ModifiedAreaDamage@ (%i:scaleAD%)</physicalDamage> physical damage to nearby enemies.",3
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Zoe,Zoe,2,APCaster,Arbiter|Conduit,Paddle Star,50,0,"Fire a paddle star at the current target, dealing @ModifiedDamage@ ((scaleAP)) magic damage to the first target hit and @ModifiedSecondaryDamage@ ((scaleAP)) to others it passes through. When the missile reaches its destination, redirect it to a distant enemy, increasing its speed and repeating the damage. This redirect can occur 54 times.","Fire a paddle star at the current target, dealing <magicDamage>@ModifiedDamage@ (%i:scaleAP%)</magicDamage> magic damage to the first target hit and <magicDamage>@ModifiedSecondaryDamage@ (%i:scaleAP%)</magicDamage> to others it passes through. When the missile reaches its destination, redirect it to a distant enemy, increasing its speed and repeating the damage. This redirect can occur <ShowIf.TFT17_Augment_Concentration_Active><TFTRadiantItemBonus>@AugmentedNumRedirects@</TFTRadiantItemBonus></ShowIf.TFT17_Augment_Concentration_Active><ShowIfNot.TFT17_Augment_Concentration_Active>@NumRedirects@</ShowIfNot.TFT17_Augment_Concentration_Active> times.<br><br>",6
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Aurora,Aurora,3,APCaster,Anima|Voyager,Hopped-Up Hacks,80,20,"Open a 2 hex rift containing the target, Hacking enemies within for 4 seconds and dealing @ModifiedDamage@ ((scaleAP)) magic damage to each, plus @ModifiedSplitDamage@ ((scaleAP)) magic damage split between all enemies hit.Hacked enemies store 10% of all damage they take. When the Hack ends, they take true damage equal to the stored damage. The Hack ends early if it would kill the target.","Open a @SpellHexRadius@ hex rift containing the target, Hacking enemies within for @HexDuration@ seconds and dealing <magicDamage>@ModifiedDamage@&nbsp;(%i:scaleAP%)</magicDamage> magic damage to each, plus <magicDamage>@ModifiedSplitDamage@&nbsp;(%i:scaleAP%)</magicDamage> magic damage split between all enemies hit.<br><br>Hacked enemies store @HexPercent*100@% of all damage they take. When the Hack ends, they take true damage equal to the stored damage. The Hack ends early if it would kill the target.",5
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Diana,Diana,3,APFighter,Arbiter|Challenger,Pale Cascade,40,0,"Passive: Attacks deal @ModifiedBonusDamageToAttacks@ ((scaleAP)) bonus magic damage.Active: Gain @ModifiedShield@ ((scaleAP)) Shield and summon 3 encircling orbs for 3 seconds. Orbs deal @ModifiedDamage@ ((scaleAP)) magic damage to enemies they pass through, and rotate faster based on Attack Speed.","<spellPassive>Passive:</spellPassive> Attacks deal <magicDamage>@ModifiedBonusDamageToAttacks@ (%i:scaleAP%)</magicDamage> bonus magic damage.<br><br><spellPassive>Active:</spellPassive> Gain <TFTBonus>@ModifiedShield@ (%i:scaleAP%)</TFTBonus> Shield and summon 3 encircling orbs for @ShieldDuration@ seconds. Orbs deal <magicDamage>@ModifiedDamage@&nbsp;(%i:scaleAP%)</magicDamage> magic damage to enemies they pass through, and rotate faster based on Attack Speed.",10
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Fizz,Fizz,3,APReaper,Meeple|Rogue,Meep Bait,20,0,"Dash through the current target, dealing @ModifiedDamage@ ((scaleAP)) magic damage. Every third cast also summons a Mega Meep after a delay, briefly knocking the target up and dealing @ModifiedChompDamage@ ((scaleAP)(set14AmpIcon)) magic damage. Adjacent enemies take 50% damage.Meep Bonus: Add @ModifiedNumMeeps@ ((set14AmpIcon)) Meep to the bait, increasing Mega Meep damage by @ModifiedMeepBonusDamage@ ((scaleAP)).","Dash through the current target, dealing <magicDamage>@ModifiedDamage@&nbsp;(%i:scaleAP%)</magicDamage> magic damage. Every third cast also summons a Mega Meep after a delay, briefly knocking the target up and dealing <magicDamage>@ModifiedChompDamage@&nbsp;(%i:scaleAP%%i:set14AmpIcon%)</magicDamage> magic damage. Adjacent enemies take @SecondaryDamage*100@% damage.<br><br><mainText enabled=TFT17_Astronaut_IsActive alternate=rules><spellActive enabled=TFT17_Astronaut_IsActive alternate=rules>Meep Bonus:</spellActive><TFTBonus><ShowIfNot.TFT17_Astronaut_IsActive></ShowIfNot.TFT17_Astronaut_IsActive><ShowIf.TFT17_Astronaut_IsActive></ShowIf.TFT17_Astronaut_IsActive></TFTBonus> Add <TFTBonus>@ModifiedNumMeeps@ (%i:set14AmpIcon%)</TFTBonus> Meep to the bait, increasing Mega Meep damage by <magicDamage>@ModifiedMeepBonusDamage@ (%i:scaleAP%)</magicDamage>.</mainText>",6
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Illaoi,Illaoi,3,APTank,Anima|Vanguard|Shepherd,Test of Spirit,100,40,"Gain @ModifiedShield@ ((scaleAP)) Shield for 3 seconds. Over the duration, drain @ModifiedHealthDrain@ ((scaleAP)) Health from the nearest 3 enemies. Then slam down, dealing @ModifiedDamage@ ((scaleAP)) magic damage to all enemies within 2 hexes.","Gain <TFTBonus>@ModifiedShield@&nbsp;(%i:scaleAP%)</TFTBonus> Shield for @Duration@ seconds. Over the duration, drain <trueDamage>@ModifiedHealthDrain@&nbsp;(%i:scaleAP%)</trueDamage> Health from the nearest @NumEnemies@ enemies. Then slam down, dealing <magicDamage>@ModifiedDamage@&nbsp;(%i:scaleAP%)</magicDamage> magic damage to all enemies within 2&nbsp;hexes.",5
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Kaisa,Kai'Sa,3,ADCaster,Dark Star|Rogue,Bullet Cluster,50,0,"Passive: On takedown, gain 10 mana.Active: Fire 16 missiles in a 2-hex radius around the current target, dealing @TotalDamage@ ((scaleAD)) physical damage each.","<tftPassive>Passive:</tftPassive> On takedown, gain @ManaPerKill@ mana.<br><br><tftActive>Active:</tftActive> Fire @BaseNumMissiles@ missiles in a @HexRange@-hex radius around the current target, dealing <physicalDamage>@TotalDamage@ (%i:scaleAD%)</physicalDamage> physical damage each.<br>",7
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Lulu,Lulu,3,APCaster,Stargazer|Replicator,It's Raining Stars,55,0,"Passive: Gain a different secondary effect each game based on the Stargazer constellation.Active: Call down something from the sky, dealing @ModifiedDamage@ ((scaleAP)) magic damage to 3 nearby enemies and do some special effect based on this game's Stargazer Constellation.","<spellPassive>Passive:</spellPassive> Gain a different <TFTStargazer>secondary effect</TFTStargazer> each game based on the Stargazer constellation.<br><br><spellActive>Active:</spellActive> Call down something from the sky, dealing <magicDamage>@ModifiedDamage@&nbsp;(%i:scaleAP%)</magicDamage> magic damage to @NumEnemies@ nearby enemies <TFTStargazer>and do some special effect based on this game's Stargazer Constellation</TFTStargazer>.",2
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Maokai,Maokai,3,APTank,N.O.V.A.|Brawler,Grasp of Convergence,100,30,"Passive: Gain 50% more max Health from all sources.Active: Converge an X-shape of vines on the target, dealing @DamageTotal@ ((scaleAP)) magic damage to each enemy hit and Stunning them for 1.5/1.5/1.75 seconds. N.O.V.A. Strike: Send forth a wave of dragons that stun all enemies for 1.5/1.5/1.75 seconds. For the rest of combat, Maokai's attacks deal @ModifiedNovaDamage@ ((scaleHealth)) bonus physical damage.","<spellPassive>Passive:</spellPassive> Gain <TFTBonus>@PassiveRatio*100@%</TFTBonus> more max Health from all sources.<br><br><spellActive>Active:</spellActive> Converge an X-shape of vines on the target, dealing <magicDamage>@DamageTotal@ (%i:scaleAP%)</magicDamage> magic damage to each enemy hit and Stunning them for <scaleLevel>@StunDuration@</scaleLevel> seconds. <br><br><ShowIf.TFT17_DRX_CapstoneActive><scaleLevel enabled=TFT17_DRX_isSelected alternate=TFTGuildInactive>N.O.V.A. Strike: Send forth a wave of dragons that stun all enemies for @NovaStunDuration@ seconds. For the rest of combat, Maokai's attacks deal <physicalDamage enabled=TFT17_DRX_isSelected>@ModifiedNovaDamage@ (%i:scaleHealth%)</physicalDamage> bonus physical damage.</scaleLevel></ShowIf.TFT17_DRX_CapstoneActive>",5
Set 17,17,base,TFTSet17,Set17,latest,TFT17_MissFortune,Miss Fortune,3,,Gun Goddess|Choose Trait,Gun Goddess Arsenal,100,0,"Field Miss Fortune to choose whether she activates Conduit Mode, Challenger Mode, or Replicator Mode. The chosen mode determines her ability and her trait.","Field Miss Fortune to choose whether she activates Conduit Mode, Challenger Mode, or Replicator Mode. The chosen mode determines her ability and her trait.",5
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Ornn,Ornn,3,APTank,Space Groove|Bastion,Disco Inferno,100,40,"Passive: On combat start, forge a temporary completed item. If 3 items are already equipped, a random completed item becomes Radiant this combat instead.Active: Gain @ModifiedShield@ ((scaleAP)) Shield for 3 seconds, then breath fire in a cone dealing @ModifiedDamage@ ((scaleAP)) magic damage. After any Shield on Ornn expires, Ornn enters {{TFT17_SpaceGroove_TheGroove}} for 2.5 seconds.","<spellPassive>Passive:</spellPassive> On combat start, forge a temporary completed item. If 3 items are already equipped, a random completed item becomes <TFTRadiantItemBonus>Radiant</TFTRadiantItemBonus> this combat instead.<br><br><spellActive>Active:</spellActive> Gain <TFTBonus>@ModifiedShield@ (%i:scaleAP%)</TFTBonus> Shield for @ShieldDuration@ seconds, then breath fire in a cone dealing <magicDamage>@ModifiedDamage@ (%i:scaleAP%)</magicDamage> magic damage. After any Shield on Ornn expires, Ornn enters {{TFT17_SpaceGroove_TheGroove}} for @GrooveDuration@ seconds.",4
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Rhaast,Rhaast,3,ADTank,Redeemer,Divine Scythe,90,30,"Gain 20% Durability for 2 seconds, healing @ModifiedHeal@ ((scaleAP)) over the duration. Afterwards, slash forward in a line, dealing @ModifiedDamage@ ((scaleAD)) physical damage to enemies hit and knocking them up for 1 second.","Gain <TFTBonus>@Durability*100@%</TFTBonus> Durability for @Duration@ seconds, healing <scaleHealth>@ModifiedHeal@&nbsp;(%i:scaleAP%)</scaleHealth> over the duration. Afterwards, slash forward in a line, dealing <physicalDamage>@ModifiedDamage@&nbsp;(%i:scaleAD%)</physicalDamage> physical damage to enemies hit and knocking them up for @KnockupDuration@ second.",5
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Samira,Samira,3,ADCaster,Space Groove|Sniper,Jump and Jive,65,0,"Passive: Whenever an enemy is knocked up, shoot them, dealing @ModifiedPassiveDamage@ ((scaleAD)(scaleAP)) physical damage and entering {{TFT17_SpaceGroove_TheGroove}} for 3 seconds.Active: Unleash a volley of bullets at the target, dealing @ModifiedDamage@ ((scaleAD)) physical damage and knocking up for 0.75 seconds.","<spellPassive>Passive:</spellPassive> Whenever an enemy is knocked up, shoot them, dealing <physicalDamage>@ModifiedPassiveDamage@ (%i:scaleAD%%i:scaleAP%)</physicalDamage> physical damage and entering {{TFT17_SpaceGroove_TheGroove}} for @GrooveDuration@ seconds.<br><br><spellActive>Active:</spellActive> Unleash a volley of bullets at the target, dealing <physicalDamage>@ModifiedDamage@ (%i:scaleAD%)</physicalDamage> physical damage and knocking up for @StunDuration@ seconds.",5
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Urgot,Urgot,3,ADFighter,Mecha|Brawler|Marauder,Unstoppable Dreadnought,50,0,"Passive - Proximity Blast: Whenever an enemy enters a @ShotgunRange@ ((scaleRange)) hex radius, fire a blast in a cone towards the closest adjacent hex that deals @ModifiedShotgunDamage@ ((scaleAD)) physical damage with 30% falloff per hex. Each adjacent hex has a 5 second cooldown, and starts combat on cooldown.Active: Gain @ModifiedShield@ ((scaleAP)) Shield for 3 seconds and reposition up to one hex to maximize the number of targets within Proximity Blast's radius. Reset Proximity Blast's cooldowns.","<spellPassive>Passive - Proximity Blast:</spellPassive> Whenever an enemy enters a <TFTBonus>@ShotgunRange@ (%i:scaleRange%)</TFTBonus> hex radius, fire a blast in a cone towards the closest adjacent hex that deals <physicalDamage>@ModifiedShotgunDamage@&nbsp;(%i:scaleAD%)</physicalDamage> physical damage with @FalloffPerHex*100@% falloff per hex. Each adjacent hex has a @ShotgunCooldown@ second cooldown, and starts combat on cooldown.<br><br><spellActive>Active:</spellActive> Gain <TFTBonus>@ModifiedShield@&nbsp;(%i:scaleAP%)</TFTBonus> Shield for @ShieldDuration@ seconds and reposition up to one hex to maximize the number of targets within Proximity Blast's radius. Reset Proximity Blast's cooldowns.",5
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Viktor,Viktor,3,APCaster,Psionic|Conduit,Psionic Storm,80,20,"Channel a one-hex psionic storm that follows enemies for 54 seconds. Each second, it grows larger and deals @ModifiedDamage@ ((scaleAP)) magic damage to enemies within, reduced by 60% per hex from the epicenter.","Channel a one-hex psionic storm that follows enemies for <ShowIf.TFT17_Augment_Concentration_Active><TFTRadiantItemBonus>@AugmentedDuration@</TFTRadiantItemBonus></ShowIf.TFT17_Augment_Concentration_Active><ShowIfNot.TFT17_Augment_Concentration_Active>@Duration@</ShowIfNot.TFT17_Augment_Concentration_Active> seconds. Each second, it grows larger and deals <magicDamage>@ModifiedDamage@&nbsp;(%i:scaleAP%)</magicDamage> magic damage to enemies within, reduced by @FalloffPerHex*100@% per hex from the epicenter.",5
Set 17,17,base,TFTSet17,Set17,latest,TFT17_AurelionSol,Aurelion Sol,4,APCaster,Mecha|Conduit,Deathbeam,75,15,"Channel a deathbeam in a line towards the current target for 43 seconds. It deals @ModifiedDamage@ ((scaleAP)) magic damage per second, reduced by 80% per enemy it passes through. Deathbeam ignores 30% of the enemy's Magic Resist.","Channel a deathbeam in a line towards the current target for <ShowIf.TFT17_Augment_Concentration_Active><TFTRadiantItemBonus>@AugmentedDuration@</TFTRadiantItemBonus></ShowIf.TFT17_Augment_Concentration_Active><ShowIfNot.TFT17_Augment_Concentration_Active>@Duration@</ShowIfNot.TFT17_Augment_Concentration_Active> seconds. It deals <magicDamage>@ModifiedDamage@&nbsp;(%i:scaleAP%)</magicDamage> magic damage per second, reduced by @DamageReductionPerTarget*100@% per enemy it passes through. Deathbeam ignores @MagicPen*100@% of the enemy's Magic Resist.",5
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Corki,Corki,4,ADCaster,Meeple|Fateweaver,Asteroid Blaster,60,0,"Strafe to a nearby position, unleashing 21 missiles split between the target and all enemies within two hexes. Missiles deal @ModifiedDamage@ ((scaleAD)(scaleAP)) physical damage with a 20% Lucky chance of firing a mega missile that deals @ModifiedProcDamage@ ((scaleAD)) instead.Meep Bonus: Every @ModifiedMeepCooldown@ ((set14AmpIcon)) seconds, launch an Explosive Meep at the target, dealing @ModifiedMeepDamage@ ((scaleAD)) physical damage in a one hex radius on impact.Lucky: Check twice and take the better outcome.","Strafe to a nearby position, unleashing @BaseMissiles@ missiles split between the target and all enemies within two hexes. Missiles deal <physicalDamage>@ModifiedDamage@&nbsp;(%i:scaleAD%%i:scaleAP%)</physicalDamage> physical damage with a @ProcChance@%<ShowIf.TFT17_Fateweaver_LuckyAbility> <TFTKeyword>Lucky</TFTKeyword></ShowIf.TFT17_Fateweaver_LuckyAbility> chance of firing a mega missile that deals <physicalDamage>@ModifiedProcDamage@&nbsp;(%i:scaleAD%)</physicalDamage> instead.<br><br><mainText enabled=TFT17_Astronaut_IsActive alternate=rules><spellActive enabled=TFT17_Astronaut_IsActive alternate=rules>Meep Bonus:</spellActive><TFTBonus><ShowIfNot.TFT17_Astronaut_IsActive></ShowIfNot.TFT17_Astronaut_IsActive><ShowIf.TFT17_Astronaut_IsActive></ShowIf.TFT17_Astronaut_IsActive></TFTBonus> Every <TFTBonus>@ModifiedMeepCooldown@ (%i:set14AmpIcon%)</TFTBonus> seconds, launch an Explosive Meep at the target, dealing <physicalDamage>@ModifiedMeepDamage@&nbsp;(%i:scaleAD%)</physicalDamage> physical damage in a one hex radius on impact.</mainText><br><br><ShowIf.TFT17_Fateweaver_LuckyAbility><rules>Lucky: Check twice and take the better outcome.</rules></ShowIf.TFT17_Fateweaver_LuckyAbility>",10
